word_POS	concreteness
тушино_NOUN	-1.175643271
перечисленный_ADJ	-1.175625994
насчитывать_VERB	-1.175604221
зарождаться_VERB	-1.175174584
разумный_ADJ	-1.175039947
комплекс_NOUN	-1.175005851
сырьевой_ADJ	-1.174800746
патентный_ADJ	-1.17465789
доверенный_ADJ	-1.173999603
считаться_VERB	-1.173960388
критически_ADV	-1.173912625
посвящать_VERB	-1.173419182
нестабильность_NOUN	-1.173228254
распределяться_VERB	-1.173125576
связывать_VERB	-1.172262163
новообразованный_ADJ	-1.172247204
несмотря_ADV	-1.171942378
требование_NOUN	-1.171200508
требовать_VERB	-1.171172105
нематериальный_ADJ	-1.171140875
ленобласть_NOUN	-1.171006598
понятие_NOUN	-1.17085084
суверенитет_NOUN	-1.1707273
официально_ADV	-1.170317875
улучшать_VERB	-1.16999259
курский_ADJ	-1.169242598
характер_NOUN	-1.169141429
считать_VERB	-1.169093416
факт_NOUN	-1.169063725
соборность_NOUN	-1.169012969
ложный_ADJ	-1.168866176
резюмировать_VERB	-1.168721272
эшколить_VERB	-1.168619216
харьковский_ADJ	-1.16825029
недавний_ADJ	-1.168152647
высокий_ADJ	-1.168101961
по-новому_ADV	-1.168056144
никифорова_NOUN	-1.167994528
окружный_ADJ	-1.167883454
порядок_NOUN	-1.167105431
статус-кво_NOUN	-1.166953145
последующий_ADJ	-1.166850398
непродуктивный_ADJ	-1.166546087
подрывать_VERB	-1.166427521
фактор_NOUN	-1.16639492
мичиганский_ADJ	-1.165158187
ориентация_NOUN	-1.164904778
род_NOUN	-1.164771846
прирост_NOUN	-1.164564123
сравнительный_ADJ	-1.164365313
собенно_ADV	-1.164321756
поведенческий_ADJ	-1.163166917
назначать_VERB	-1.163148082
гражданский_ADJ	-1.163143865
расти_VERB	-1.163096193
преступление_NOUN	-1.163027568
государственный_ADJ	-1.162603618
невозможность_NOUN	-1.162322741
общность_NOUN	-1.161891132
снижать_VERB	-1.161503313
катастрофически_ADV	-1.161426363
договариваться_VERB	-1.161284836
совершенный_ADJ	-1.161257362
виновность_NOUN	-1.161115159
ск_NOUN	-1.161068283
потеря_NOUN	-1.161007344
классификация_NOUN	-1.160897023
неравенство_NOUN	-1.16063925
залог_NOUN	-1.160613198
сплочение_NOUN	-1.160376965
следственный_ADJ	-1.159752039
кодекс_NOUN	-1.159677551
крепнуть_VERB	-1.159616538
регион_NOUN	-1.159565423
насколько_ADV	-1.159016246
страдать_VERB	-1.15873639
профсоюз_NOUN	-1.158595712
проблемный_ADJ	-1.158537409
куми_NOUN	-1.158491993
трансфертный_ADJ	-1.158190475
спонтанный_ADJ	-1.15779764
правильность_NOUN	-1.157794087
уск_NOUN	-1.157667027
проявляться_VERB	-1.157359557
округ_NOUN	-1.157250328
служба_NOUN	-1.156673687
абсурдный_ADJ	-1.156478825
лишенный_ADJ	-1.156408408
рекрутмент_NOUN	-1.15592371
ранний_ADJ	-1.155811976
бурный_ADJ	-1.155601084
уровень_NOUN	-1.15525117
статус_NOUN	-1.155182183
афишироваться_VERB	-1.155035123
подавлять_VERB	-1.154903454
терпимость_NOUN	-1.154826499
индивидуально_ADV	-1.154527437
ссылаться_VERB	-1.153892805
жкх_NOUN	-1.153889407
устать_VERB	-1.153841576
отдел_NOUN	-1.153734831
сложный_ADJ	-1.153670098
предугадывать_VERB	-1.153668008
организация_NOUN	-1.152245896
облздрав_NOUN	-1.152217993
объективный_ADJ	-1.152106841
обвинение_NOUN	-1.151789524
недовольство_NOUN	-1.151455882
пресс-служба_NOUN	-1.150792522
министр_NOUN	-1.150594525
обозримый_ADJ	-1.150592813
допускать_VERB	-1.149848367
составляющая_NOUN	-1.149769194
неглавный_ADJ	-1.149676618
житель_NOUN	-1.149630464
вследствии_ADV	-1.149358317
побочный_ADJ	-1.149034634
иммиграция_NOUN	-1.148947562
рассчитывать_VERB	-1.148472368
отчитываться_VERB	-1.148209659
непонимание_NOUN	-1.147982535
найм_NOUN	-1.147963272
упрочивать_VERB	-1.147833628
единообразный_ADJ	-1.147697387
природный_ADJ	-1.147383373
недопустимый_ADJ	-1.147118588
разделяться_VERB	-1.14663052
продвигаться_VERB	-1.146101841
длительный_ADJ	-1.145911171
первопричина_NOUN	-1.145894442
проходить_VERB	-1.14576803
представление_NOUN	-1.145743855
поступление_NOUN	-1.145730593
планироваться_VERB	-1.14567907
предпринимательство_NOUN	-1.145664337
пленарный_ADJ	-1.145421968
классифицировать_VERB	-1.145199469
банкрот_NOUN	-1.144967486
исчезающе_ADV	-1.144555577
контекст_NOUN	-1.144389264
усвоение_NOUN	-1.144385721
получ_NOUN	-1.144156639
господствующий_ADJ	-1.143936266
благожелательный_ADJ	-1.143792524
неоднократно_ADV	-1.143760772
многонациональный_ADJ	-1.143579167
меркантилистский_ADJ	-1.143514704
парламентский_ADJ	-1.14340317
конкретизировать_VERB	-1.142740243
августовский_ADJ	-1.142703584
процент_NOUN	-1.142519764
национальный_ADJ	-1.14238546
немалый_ADJ	-1.142185079
ес_NOUN	-1.142116471
вырастать_VERB	-1.141967045
эффективный_ADJ	-1.141963981
обязанный_ADJ	-1.141956072
уральский_ADJ	-1.14165722
губернатор_NOUN	-1.141645855
осуществляться_VERB	-1.141595059
экспо-центр_NOUN	-1.140485282
называть_VERB	-1.140404322
ая_NOUN	-1.140346436
котляковский_NOUN	-1.140173603
конкурсный_ADJ	-1.139972122
конкурировать_VERB	-1.139651747
профсоюзный_ADJ	-1.13920711
напряженный_ADJ	-1.139100483
прогресс_NOUN	-1.138668117
жалоба_NOUN	-1.138515854
неполнота_NOUN	-1.138293921
идейный_ADJ	-1.138085445
сосредотачиваться_VERB	-1.138035957
обязательство_NOUN	-1.137750557
обращение_NOUN	-1.137450043
целый_ADJ	-1.137385916
заседание_NOUN	-1.137378633
необходимость_NOUN	-1.137324314
заканчиваться_VERB	-1.137209493
план_NOUN	-1.137080799
европейский_ADJ	-1.136945266
полномочие_NOUN	-1.136631485
инбев_NOUN	-1.136230719
отрицание_NOUN	-1.136107492
народнохозяйственный_ADJ	-1.135905135
постанавливать_VERB	-1.13585361
скорректировать_VERB	-1.135712355
превращение_NOUN	-1.135135136
достижение_NOUN	-1.135128152
энергитический_ADJ	-1.135040893
регулятивный_ADJ	-1.134742362
передавать_VERB	-1.134611644
сообщаться_VERB	-1.134132309
публичный_ADJ	-1.134125701
благотворно_ADV	-1.133998126
вторник_NOUN	-1.133620568
незначительный_ADJ	-1.133228119
терминологически_ADV	-1.133107025
геоэкономический_ADJ	-1.132850537
согнуть_VERB	-1.132764058
поглощение_NOUN	-1.132294301
местный_ADJ	-1.132294283
прошедший_ADJ	-1.132225084
проголосовать_VERB	-1.132160095
мотивация_NOUN	-1.13173282
руководитель_NOUN	-1.13166418
доступность_NOUN	-1.131427185
настоятельно_ADV	-1.131131769
возрождение_NOUN	-1.13098872
обострение_NOUN	-1.130924585
газпром_NOUN	-1.130201555
коммерческий_ADJ	-1.129900544
восполнение_NOUN	-1.129858987
трудность_NOUN	-1.129674562
акционер_NOUN	-1.129550304
приграничный_ADJ	-1.129302849
директор_NOUN	-1.129265623
обязывать_VERB	-1.128955425
учитывать_VERB	-1.128661673
преждевременный_ADJ	-1.128398803
практиковать_VERB	-1.12837577
невозможный_ADJ	-1.128246817
союз_NOUN	-1.128072625
принцип_NOUN	-1.128006188
мид_NOUN	-1.127921622
запланировать_VERB	-1.127713355
общение_NOUN	-1.127298074
ответчик_NOUN	-1.127038737
самореализация_NOUN	-1.126981003
альтруизм_NOUN	-1.126951087
построить_VERB	-1.126762448
рыночный_ADJ	-1.126662661
неспособность_NOUN	-1.126460302
регулярно_ADV	-1.125664928
уязвимый_ADJ	-1.125287887
орг_NOUN	-1.125270111
ситуация_NOUN	-1.125269256
инициатива_NOUN	-1.124986161
претензия_NOUN	-1.124985321
социум_NOUN	-1.124983483
семья_NOUN	-1.124940851
парадоксальный_ADJ	-1.124801758
товарищество_NOUN	-1.124676772
отражать_VERB	-1.124061053
истечение_NOUN	-1.123460655
вклад_NOUN	-1.123311896
основатель_NOUN	-1.123169239
связываться_VERB	-1.123047544
визит_NOUN	-1.122995472
реструктурировать_VERB	-1.122925067
содержаться_VERB	-1.122814524
компетенция_NOUN	-1.12274385
планировать_VERB	-1.122703856
конкурентоспособность_NOUN	-1.122660555
старение_NOUN	-1.122348008
профицит_NOUN	-1.122087804
претворение_NOUN	-1.121937597
обнадеживать_VERB	-1.121826421
стремление_NOUN	-1.121779976
намного_ADV	-1.121375082
убыточный_ADJ	-1.120757156
эволюция_NOUN	-1.120281507
реконструкция_NOUN	-1.120244085
реализовывать_VERB	-1.120188618
последний_ADJ	-1.120066691
самодостаточный_ADJ	-1.11998053
инициирование_NOUN	-1.11994408
вступление_NOUN	-1.119732768
малый_ADJ	-1.119356328
возрождать_VERB	-1.119275438
нерациональный_ADJ	-1.119002805
энергетический_ADJ	-1.118545641
внутренний_ADJ	-1.118382318
поддерживать_VERB	-1.118209525
координальный_ADJ	-1.118140605
экономика_NOUN	-1.117693542
прорыв_NOUN	-1.117595372
функционирование_NOUN	-1.117051597
обучение_NOUN	-1.11661042
шекснинский_ADJ	-1.116561277
